Titulo;URL;Data;Noticia;Classe;QNT DE ERROS GRAMATICAIS;QNT CARACTERES;QNT PALAVRAS;QNTD LETRAS MAIUSCULAS;QNTD PONTUACAO;QNTD ADJETIVOS;QNTD SUBSTANTIVOS;QNTD VERBOS;QNTD ADVERBIOS;QNTD SUBSTANTIVOS PROPRIOS;QNTD PRONOMES;SENTIMENTO;PROB NEG;PROB NEU;PROB POS
Delação da JBS foi divulgada para eleger Lula e o PT #boato;boatos.org;19/05/2017;O vazamento da delação de Joesley Batista, da JBS, foi divulgado para tirar Temer e colocar Lula e o PT na Presidência da República.;0;2;132;24;12;2;0;3;3;0;7;0;2;0,08;0,89;0,02
Temer vai renunciar em pronunciamento hoje à noite #boato;boatos.org;18/05/2017;Depois de denúncias de que ele teria dado aval para propina de Cunha, Michel Temer vai renunciar hoje à noite.;0;1;110;20;4;1;0;4;2;2;3;1;2;0,06;0,93;0,01
Globo News diz que Temer deu anal para comprar Cunha #boato;boatos.org;18/05/2017;Globo News cometeu uma gafe ao colocar no ar GC dizendo que Temer deu anal para comprar silêncio de Cunha.;0;2;106;20;6;0;1;4;5;0;4;0;3;0,98;0,02;0
Presidente do STF, Cármen Lúcia, diz que pode pedir prisão de Michel Temer #boato;boatos.org;18/05/2017;A Presidente do Supremo Tribunal Federal, ministra Cármen Lúcia, disse que pode pedir prisão de Michel Temer e Aécio Neves.;0;0;123;20;11;2;0;2;3;0;10;0;2;0,07;0,87;0,06
Google faz pesquisa para presidente em 2018 e Bolsonaro lidera #boato;boatos.org;15/05/2017;Google está fazendo pesquisa de intenção de voto para presidente em 2018. Bolsonaro lidera em todos os cenários.;0;0;112;18;2;0;0;5;2;0;2;0;2;0,02;0,93;0,05
Mônica Moura forjou prova contra Dilma ao criar e-mail em 2017 #boato;boatos.org;14/05/2017;Google desmente delação de Mônica Moura ao apontar que e-mail Iolanda foi criado em 2017. Prova contra Dilma foi forjada.;0;1;121;20;6;1;0;3;4;0;5;0;2;0,22;0,77;0,02
7 boatos sobre o juiz Sérgio Moro que circulam na internet;boatos.org;13/05/2017;Ainda um dos personagens principais da operação Lava-Jato, o juiz Sérgio Moro segue nos holofotes da imprensa e dos boatos.;0;0;123;20;5;2;1;6;1;1;3;0;2;0,04;0,9;0,06
Bolo de casamento da filha do governador de Goiás custou R$ 250 mil #boato;boatos.org;10/05/2017;Vazou na internet a foto do bolo de casamento da filha do governador de Goiás, Marconi Perillo. Bolo custou R$ 250 mil.;0;0;119;22;6;1;0;5;2;0;5;0;2;0,03;0,94;0,03
Corretores da redação do Enem espionam perfis do Facebook #boato;boatos.org;07/05/2017;Corretores da redação do Enem estão espionando o perfil das pessoas no Facebook para ver a orientação ideológica deles.;0;0;119;19;3;0;1;4;2;0;3;1;2;0,04;0,94;0,02
Eleições 2018 serão canceladas por Maia em Golpe 2.0 #boato;boatos.org;05/05/2017;Presidente da Câmara, Rodrigo Maia, deu o primeiro passo para cancelar as eleições de 2018 ao pedir que mandato seja de cinco anos.;0;0;131;23;4;2;1;6;3;0;2;0;2;0,14;0,84;0,02
Dilma está namorando e vai se casar com James Naylor Green #boato;boatos.org;03/05/2017;A ex-presidente Dilma Rousseff está namorando o ativista norte-americano James Naylor Green. Eles vão se casar em breve.;0;0;120;18;7;2;1;3;2;0;5;2;2;0,02;0,88;0,1
CUT pede prisão de Lula durante manifestação em SP #boato;boatos.org;01/05/2017;Durante protesto em São Paulo, sindicalista arrependido da CUT pediu a prisão de Lula e foi aplaudido.;0;0;102;17;7;1;0;3;3;0;4;0;2;0,12;0,79;0,09
Mulher de Moro tem nome ligado a esquema de corrupção na APAE #boato;boatos.org;01/05/2017;Mulher do juiz Sérgio Moro, Rosângela Wolff Moro, tem o nome ligado a um esquema de corrupção nas APAEs do estado do Paraná.;0;1;124;23;11;2;0;5;2;0;8;0;2;0,08;0,89;0,03
Lula enviou carta à Shell em 1986 reclamando da Lei Seca #boato;boatos.org;30/04/2017;O então torneiro mecânico Luiz Inácio Lula da Silva enviou uma carta à Shell em 1986 reclamando da Lei Seca nas eleições.;0;0;121;22;8;0;2;3;2;0;7;0;2;0,06;0,91;0,03
7 boatos sobre Jair Bolsonaro que viralizaram na internet;boatos.org;30/04/2017;Reeleito como o deputado federal mais votado no Rio de Janeiro, o polêmico Jair Bolsonaro tem sido protagonista de muitos boatos na internet. Confira uma lista de sete histórias falsas que circularam sobre ele.;0;0;210;34;6;1;4;5;2;1;6;2;2;0,28;0,67;0,05
Oscar Niemeyer diz que Brasília deveria ter formato de camburão e é pinico #boato;boatos.org;29/04/2017;Niemeyer afirma que a capital do país, na verdade, deveria ter forma de camburão por causa dos políticos e que parece um pinico.;0;2;128;23;1;2;0;7;5;0;1;1;3;0,71;0,28;0,01
Roberto Requião recebe pensão de R$ 452 mil por mês #boato;boatos.org;27/04/2017;Imagem aponta que o senador Roberto Requião (PMDB-PR) recebe pensão especial de R$ 452 mil reais por mês.;0;0;105;18;10;1;1;5;2;0;3;0;2;0,03;0,93;0,04
General Villas Bôas diz que vai ter intervenção militar se Temer vacilar #boato;boatos.org;27/04/2017;Em comunicado interno ao jornal Valor, general Villas Bôas disse haverá intervenção militar se Temer vacilar e tentar abafar a Lava Jato.;0;1;137;22;7;1;2;3;6;0;6;0;2;0,11;0,87;0,02
Sérgio Moro é flagrado jantando com Temer e Rodrigo Maia #boato;boatos.org;25/04/2017;Juiz Sérgio Moro é flagrado confraternizando com Michel Temer e Rodrigo Maia, presidente da Câmara dos Deputados.;0;0;113;17;9;1;0;2;2;0;8;0;2;0,05;0,89;0,06
Exército chega às ruas de Curitiba para proteger Moro de Lula #boato;boatos.org;24/04/2017;O Exército vai estar nas ruas de Curitiba para defender o juiz Sérgio Moro e a democracia contra Lula e exército vermelho.;0;0;122;22;6;0;1;5;1;0;4;0;2;0,06;0,72;0,21
Gilmar Mendes e Chinaglia negociam absolvição de Dilma em Portugal #boato;boatos.org;23/04/2017;Gilmar Mendes e Arlindo Chinaglia se encontraram em Lisboa para negociar absolvição de Dilma e do PT.;0;0;101;17;8;0;0;1;2;0;7;1;2;0,04;0,93;0,03
Emílio Odebrecht diz que não ganhou um centavo na época da Ditadura #boato;boatos.org;20/04/2017;Em delação no dia 13 de abril, Emílio Odebrecht conta que nunca ganhou um centavo durante o governo dos militares.;0;0;114;20;3;1;1;5;2;1;2;0;2;0,06;0,92;0,03
Tiririca escreve carta de repúdio aos políticos da Odebrecht #boato;boatos.org;19/04/2017;Tiririca escreveu carta detonando os políticos denunciados pela Odebrecht na Operação Lava Jato e pedindo uma limpeza geral para 2018.;0;0;134;20;5;0;1;4;4;0;4;0;2;0,12;0,84;0,04
Gritaram prendam o Lula na Paixão de Cristo de Nova Jerusalém #boato;boatos.org;16/04/2017;No meio da encenação da Paixão de Cristo em Nova Jerusalém, alguém gritou prendam o Lula na hora de escolher entre Jesus e Barrabás. A peça teve que ser interrompida.;0;0;166;30;9;1;0;4;5;0;7;1;2;0,15;0,83;0,02
General russo fala verdade sobre 1964 e diz que o Brasil é comunista #boato;boatos.org;12/04/2017;Em entrevista, general russo Anatholy Navashki fala que conseguiu implantar comunismo no Brasil e que golpe de 1964 foi a salvação.;0;2;131;21;4;1;1;5;3;0;3;1;2;0,09;0,88;0,03
Adriana Ancelmo usa tornozeleira eletrônica da Hstern de R$400 mil #boato;boatos.org;09/04/2017;Esposa do ex-governador Sérgio Cabral está utilizando tornolozeleira de quase meio milhão de reais para ficar fora da prisão.;0;1;125;19;3;1;0;4;2;2;3;0;2;0,05;0,92;0,03
Presidente satanista aprova na calada da noite a escravização #boato;boatos.org;04/04/2017;Presidente Temer, que é satanista, aprovou no meio da noite a escravização dos trabalhadores brasileiros.;0;0;105;15;2;2;2;5;1;0;1;1;3;0,64;0,35;0,01
Foi descoberta a fraude da Operação Lava Jato #boato;boatos.org;02/04/2017;Um grampo telefônico flagrou Sérgio Moro negociando benefícios com PSDB. Após a fraude, a Operação Lava Jato está anulada.;0;0;122;19;11;1;2;3;2;0;6;0;2;0,14;0,84;0,02
Jose Mujica, ex-presidente do Uruguai, morre aos 82 anos #boato;boatos.org;01/04/2017;América de Luto! Ex-presidente uruguaio José Mujica morre aos 82 anos em um hospital da Califórnia, nos Estados Unidos.;0;0;119;19;8;3;0;4;1;0;7;0;2;0,09;0,83;0,08
Juíza que soltou Adriana Ancelmo aparece em foto com Sérgio Cabral #boato;boatos.org;31/03/2017;Juíza Maria Thereza Moura, que concedeu prisão domiciliar a Adriana Ancelmo, apareceu em foto com Sérgio Cabral. Isso explica tudo.;0;0;131;20;9;2;0;2;4;0;8;3;2;0,03;0,93;0,04
PEC de iniciativa popular foi entregue com 2,5 mi de assinaturas ao Congresso #boato;boatos.org;26/03/2017;Movimentação popular conseguiu reunir 2,5 milhões de assinaturas em petição online. Material foi entregue ao Congresso ontem. Atualizado: a história, em 2018, voltou a ser compartilhada assinada por Coltrim Bolsonaro. Ela continua sendo falsa.;0;1;243;34;7;4;3;5;8;1;3;1;3;0,55;0,43;0,02
Joaquim Barbosa nega que votou em Lula, Dilma e PT #boato;boatos.org;23/03/2017;Joaquim Barbosa desmente matéria do jornal O Globo em que admite já ter votado em Lula, Dilma e PT. Leia e Compartilhe!;0;0;119;22;10;2;0;3;3;1;7;1;2;0,05;0,92;0,03
7 boatos sobre a reforma da Previdência e aposentadoria no Brasil;boatos.org;19/03/2017;Com as propostas de mudanças nas regras da Previdência no Brasil uma onda de manifestações tomou conta do país. E de boatos também.;0;0;131;23;4;0;0;9;1;1;1;0;2;0,22;0,77;0,01
Tiririca desabafa sobre salário de deputado federal de R$ 300 mil #boato;boatos.org;15/03/2017;"Tiririca desabafa Vc sáb qual é o meu salário abstado..E o Deputado Federal? R$ 26.700,00 (Salário); R$ 94.300,00 (Verba de Gabinete); R$ 53.400,00 (Auxílio Paletó); R$ 5.000,00 (Combustível); R$ 22.000,00 (Auxílio Moradia); R$ 59.000,00 (Passagens Aéreas); R$ (Auxílio Saúde); R$ 12.100,00 (Auxílio Educação); R$ 16.400,00 (Auxílio Restaurante); R$ 13.400,00 (Auxílio Cultural); Auxílio Dentista e Auxílio Farmácia. E outros, para LASCAR a vida dos outros! E o trabalhador R$ 937,00 para sustentar a família. Será que o problema do Brasil são os aposentados? Publique!!! Se você repassar para somente 2 amigos nas primeiras horas, em 28 horas toda a população brasileira de aposentados vai tomar conhecimento deste ABSURDO. Não deixe de repassar, ao menos a 2 amigos; é o suficiente para gerar esta progressão dos números.";0;6;823;125;58;30;3;19;8;2;29;4;2;0,07;0,88;0,05
Cálculo do WhatsApp prova que déficit na Previdência é falso #boato;boatos.org;15/03/2017;Uma calculadora financeira mostra o tamanho do ROUBO que querem fazer. *Vamos ver se a previdência é realmente deficitária*. Vejamos: Salário 880,00. Contribuição total INSS (patronal + empregado = 20%) 176,00 mensais.;0;0;218;32;14;3;3;8;6;1;3;1;2;0,14;0,83;0,03
MBL é o maior difusor de notícias falsas, diz pesquisa da USP #boato;boatos.org;12/03/2017;MBL é o maior difusor de notícias falsas, conclui pesquisa da USP Um levantamento feito pela Associação dos Especialistas em Políticas Públicas de São Paulo (AEPPSP), com base em critérios de um grupo de estudo da Universidade de São Paulo (USP), identificou os maiores sites de notícias do Brasil que disseminam informações falsas, não-checadas ou boatos pela internet, as chamadas notícias de pós-verdades.;0;2;408;63;26;7;5;15;4;0;15;1;2;0,19;0,76;0,05
Contracheque de deputado Francisco Brasileiro com salário de R$ 135 mil vaza na web #boato;boatos.org;11/03/2017;"Deputados irados com divulgação de holerite . A campanha eleitoral em Foz do Iguaçu pegou fogo e estão batendo abaixo da linha da cintura. Nesta toada do vale-tudo, a tigrada acabou divulgando o holerite de deputado de um dos concorrentes, Chico Brasileiro, e o caldo entornou. Os 54 deputados estão de maus bofes porque assim a população inteira passa a saber quanto ganha cada qual. Vai dar bode. Isso merece ser compartilhado; Nome da empresa Assembleia Legislativa do Paraná; CNPJ:77.565.588/00001-55; Recibo de Pagamento de Salário: Janeiro/2016; Código:9011 Nome do deputado: FRANCISCO LACERDA BRASILEIRO; CBO: 787423; Emp. 342; Local 021; Depto.009; Setor 005; Sessão 114; FI.026; Cód 101; Salário Referência 25.322,25; Cód 973; INSS 0,00; Descontos ISENTO; Cód 987 IRRF; S. SALÁRIO Referência 0,00; Vencimentos Descontos ISENTO; Cód 981 HORAS FALTAS Referência 0,00 Vencimentos Descontos ISENTO; Cód 850 COMISSIONADOS Referência 40h Vencimentos 78.500,00 Descontos; Cód 908 GASOLINA/PASS. ÁREAS/ALIMENTAÇÃO Referência Vencimentos 31.400,00 Descontos Total de vencimentos 135.222,25 ; Total de descontos: 0,00; Valor líquido: 135.222,25";0;16;1143;163;170;45;5;37;15;4;48;1;3;0,62;0,34;0,04
Garoto humilhado por Sérgio Cabral virou agente penitenciário de Bangu 8 #boato;boatos.org;09/03/2017;O MUNDO DA VOLTAS Menino hostilizado por Cabral e Lula hoje agente penitenciário de sua ala em Bangu Um vídeo que circula na internet há mais de seis anos, que teve milhares de acessos e que provocou, inclusive, ameaças de morte ao autor das imagens mostra quem era Sérgio Cabral já na época em que ele ainda governava o Estado do Rio de Janeiro. Ao visitar um Complexo Esportivo, Cabral ouve de um adolescente de 16 anos, identificado como Sergio Sandro Sorayo Sarmento da Silva Souza Seabra, algumas reivindicações para melhorar o funcionamento do local para os moradores. Recentemente, Sergio Sandro foi designado para trabalhar no pavilhão onde Sérgio Cabral está preso desde novembro por crimes como lavagem de dinheiro, corrupção e formação de quadrilha. Foi muita coincidência, sintetiza, agora, o menino, que no passado foi destratado por um governador de estado.;0;2;871;142;41;12;3;31;15;7;24;8;2;0,13;0,75;0,12
Marcela Temer é flagrada traindo Michel Temer em vídeo #boato;boatos.org;06/03/2017;Vídeo flagra Marcela Temer traindo Michel Temer e explicando que está com ele por causa do poder e inteligência.;0;1;112;19;5;0;0;3;2;0;6;1;2;0,04;0,86;0,1
Riqueza de Lulinha vai ser publicada na Veja neste final de semana #boato;boatos.org;01/03/2017;LULINHA & VEJA LANÇADA ONTEM EM SP VAI QUEBRAR O PAU: Vai ser publicada na VEJA desse final de semana a RIQUEZA do LULINHA. Sócio majoritário dos Frigoríficos JBS (Friboi), SÓCIO majoritário da Telefonia OI, Proprietário de SEIS Fazendas que somadas dão um total de 1.400.000 hectares. Criador de mais de 500.000 cabeças de GADO no Estado do PARÁ. Hoje seu meio de transporte é um Jato Executivo avaliado em CINQUENTA Milhões de Dólares Um ABSURDO para quem era FUNCIONÁRIO PÚBLICO cuidador de ZOOLÓGICO. Essa é parte da distribuição de Renda que o ex-presidente LULA defende para a DILMA. DOZE senadores, 49 deputados e 3 governadores, todos do PT, já foram INCRIMINADOS na Delação Premiada do ex-diretor da PETROBRAS, PAULO EDUARDO COSTA, PRESO e apavorado com o risco de pegar mais de QUARENTA anos de Cadeia. Esse governo por meio de seus POLÍTICOS roubava mais de 3% de TODOS os contratos sob sua responsabilidade, desde 2003 até os dias de hoje ! Só a refinaria ABREU E LIMA, em PERNAMBUCO, teve preço final de R$ 40 BILHÕES, implicando numa PROPINA de R$ 1 BILHÃO E 200 MILHÕES. O MENSALÃO será considerado apenas um troco, comparado ao ROMBO dentro da PETROBRAS! A VERDADE está chegando na HORA CERTA! PT em pânico. LULA convoca reunião de emergência em SP. Rui Falcão está desesperado. Reunião no Planalto. O POVO ESTÁ DORMINDO. NÓS ESTAMOS ACORDADOS. NÓS COMPANHEIROS DA INTERNET SOMOS UNIDOS, PARA FAZER O QUE NUNCA ANTES FOI FEITO NESSE PAÍS: OU A CORRUPÇÃO PARA, OU NÓS PARAMOS O BRASIL! SEJA PATRIOTA: Passe adiante Se cada pessoa passar para DEZ Amigos de setores diferentes, no sexto repasse atingimos CINCO Milhões de Usuários . Vamos tirar CINCO minutos para mudar o Brasil , faça sua parte! REPASSAR GERAL URGENTE!!!;0;7;1735;294;527;29;7;45;25;13;74;5;2;0,09;0,86;0,05
Alexandre Frota vai virar ministro de Relações Exteriores #boato;boatos.org;25/02/2017;Alexandre Frota substituirá Serra no Ministério das Relações Exteriores? Que Alexandre Frota tem boa relação com o governo Temer não é novidade. Foi convidado especial do novo ministro da Educação para dar palpites sobre a reforma do ensino médio, aquela que as escolas particulares não vão seguir, já na primeira semana de governo. Apesar de sua forma caricata e de seu passado pouco tradicional, parte do governo admira o ex-ator pornô por sua dedicação na luta política. Frota também tem passe livre entre todas as alas do PSDB, maior aliado de Temer. Com tudo isso, Frota poderia comandar o Itamaraty? Sim, poderia, mas não se sabe se Michel Temer está disposto a enfrentar uma possível nova crise por conta da escolha. Na pasta da Justiça, por exemplo, Temer já vem enfrentando diversos problemas, e a escolha do Itamaraty deverá ser feita pelo próprio Serra. Sim, ao que tudo indica, o PSDB é quem governa, só não tem coragem de assumir.;0;2;943;160;35;16;15;31;19;12;20;8;2;0,16;0,7;0,14
Vídeo de Marcela Temer dançando vaza na internet #boato;boatos.org;23/02/2017;Hacker revela vídeo de Marcela Temer dançando. Ele já havia revelado fotos dela na internet após pedir R$ 300 mil.;0;0;114;20;5;0;0;2;4;1;4;2;2;0,05;0,93;0,02
Presidente do Banco Mundial critica governo Temer na CBN #boato;boatos.org;20/02/2017;PRIMEIRA VEZ QUE VEJO UM GOVERNO DESTRUIR O QUE ESTÁ DANDO CERTO, DIZ PRESIDENTE DO BIRD O presidente do Banco Mundial (Bird), Jim Yong Kim, criticou o governo de Michel Temer no programa Noite Total, da rádio Globo & CBN. Ele ressaltou que nunca viu um governo desmontar políticas populares em benefício do povo. É a primeira vez que vejo um governo destruir o que está dando certo. Nós do Banco Mundial, o G8 e a ONU recomendamos os Programas sociais brasileiros para dezenas de países, tendo em vista os milhões de pobres brasileiros que saíram da extrema pobreza nos governos anteriores a esse, lamentou Jim Yong Kim. Ele fez ainda previsões sombrias para o Brasil. Agora a fome vai aumentar consideravelmente em 2017. Cortar programas sociais que custam tão pouco ao governo, como o Bolsa Família, é uma coisa que não tem explicação.;0;0;838;144;106;9;11;24;19;7;27;9;2;0,3;0,63;0,08
Camarotti vai entrevistar Moro na Globo News hoje #boato;boatos.org;16/02/2017;. Impredível. Hoje ,às 22 horas Camarotti entrevista o Juiz Moro na Globo News.Divulguem para estourar a audiência!;0;5;115;18;8;2;1;2;2;2;5;0;2;0,11;0,81;0,08
Dona Marisa era funcionária do Congresso, ganhava R$ 68 mil e Lula quer pensão #boato;boatos.org;15/02/2017;"OS MARAJÁS VERMELHOS. Esta é para deixar qualquer um de boca e olhos arregalados; Dona Marisa era funcionaria do Congresso Nacional com salario de R$ 68.945,45 sendo que nunca prestou Concurso Publico o que é pior Lula irá receber pensão da defunta que anda Com esta que me enviaram não nos resta outra alternativa que uma grande AUDITORIA após afastarmos toda MAFIA POLITICA que dominam o Brasil; se brincar até os cães deles são funcionários com alto salários. Leia o que diz o documento O requerente Luiz Inácio Lula da Silva,esposo da servidora Marisa Letícia Lula da Silva, Assessora Parlamentar Nível 90 IV , visto seu falecimento requer proventos e resíduos como seu direito conforme art.84 do Regimento Interno desta Casa sua Pensão Vitalicia, Seguro de Vida e Plano de Saúde. Brasília, 13/02/2017 às 13h06. Luiz Inácio Lula da Silva.";0;4;842;140;80;8;7;20;14;3;36;13;3;0,95;0,03;0,02
