Titulo,URL,Data,Noticia,Classe,QNT DE ERROS GRAMATICAIS,QNT CARACTERES,QNT PALAVRAS,QNTD LETRAS MAIUSCULAS,QNTD PONTUACAO,QNTD ADJETIVOS,QNTD SUBSTANTIVOS,QNTD VERBOS,QNTD ADVERBIOS,QNTD SUBSTANTIVOS PROPRIOS,QNTD PRONOMES,SENTIMENTO,PROB NEG,PROB NEU,PROB POS
Bolsonaro é homenageado por marca de papel higiênico na Alemanha #boato,boatos.org,31/07/2019,"após sofrer críticas de brasileiros, presidente candidato candidato estampa marca de papel higiênico na alemanha.",0,0.0,108,15,3.7,0.93,6.67,33.33,13.33,0.0,20.0,0.0,2,"0,04","0,93","0,02"
"Fernando Santa Cruz, pai do presidente da OAB, é flagrado com fuzil ao lado de José Dirceu #boato",boatos.org,31/07/2019,"foto tirada na época da ditadura mostra fernando santa cruz, pai do presidente da oab (felipe santa cruz), ao lado de josé dirceu e portando um fuzil. isso prova que ele é um terrorista.",0,0.0,186,34,7.53,1.08,0.0,26.47,8.82,0.0,26.47,8.82,2,"0,33","0,63","0,04"
Lula expulsou jornalista norte-americano Larry Rohter do Brasil em 2004 #boato,boatos.org,30/07/2019,"o ex-presidente candidato expulsou do brasil o jornalista norte-americano larry rohter, do new york times, em 2004. o motivo foi a publicação de uma matéria no jornal na qual rohter afirmava que candidato bebia demais.",0,5.71,208,35,5.29,1.92,2.86,17.14,8.57,2.86,25.71,2.86,2,"0,2","0,78","0,02"
"Fernando Santa Cruz, pai do presidente da OAB, foi morto por companheiro guerrilheiro Carlos Eugênio Paz em 1971 #boato",boatos.org,30/07/2019,"em entrevista à globo news, guerrilheiro carlos eugênio paz admitiu que matou o companheiro da aln fernando santa cruz (pai do presidente da oab, felipe santa cruz) em são paulo, no ano de 1971.",0,5.88,194,34,10.31,1.55,0.0,20.59,5.88,0.0,41.18,0.0,2,"0,05","0,92","0,02"
Gleisi Hoffmann vai ao camarote do PT no Fortal e é hostilizada por foliões #boato,boatos.org,29/07/2019,"a deputada federal gleisi hoffmann (partido-pr) resolveu ir ao camarote do partido no fortal, em fortaleza. lá, manifestantes pró-candidato jogaram latas nela. ação foi filmada.",0,8.0,167,25,8.38,2.4,12.0,16.0,16.0,4.0,24.0,4.0,2,"0,04","0,91","0,05"
"Advogados de Lula são os mesmos de Adélio, hackers e Glenn Grenwald #boato",boatos.org,28/07/2019,"há uma estranha coincidência! os advogados do ex-presidente candidato são os mesmos que defendem adélio bispo de oliveira, os hackers e glenn grenwald.",0,4.35,146,23,5.48,2.05,8.7,17.39,8.7,0.0,26.09,4.35,2,"0,11","0,88","0,01"
Embaixada do Brasil nos EUA tem Lula Livre nas paredes e sala Marielle Franco #boato,boatos.org,28/07/2019,descobrimos o motivo para eduardo candidato ser indicado como novo embaixador do brasil nos estados unidos. embaixada em washington tem candidato livre nas paredes e sala marielle franco.,0,3.57,182,28,6.59,0.0,3.57,14.29,14.29,0.0,35.71,0.0,2,"0,04","0,9","0,07"
Glenn Greenwald tem infarto e é internado às pressas após overdose de cocaína #boato,boatos.org,26/07/2019,"o jornalista glenn greenwald, do the intercept brasil, acabou de ser internado às pressas na clínica são vicente, no rio de janeiro. o motivo foi uma overdose por uso de cocaína e ele teve um infarto.",0,0.0,200,36,5.5,1.5,0.0,22.22,8.33,0.0,25.0,2.78,2,"0,21","0,75","0,04"
Rui Costa inaugura posto de saúde na Bahia e depois manda retirar equipamentos #boato,boatos.org,26/07/2019,"o governador da bahia, rui costa, inaugurou um posto de saúde na cidade de guanambi. um dia depois, ele mandou todo o equipamento ser retirado do local e vídeo flagrou tudo.",0,0.0,173,31,3.47,1.73,0.0,25.81,12.9,3.23,12.9,6.45,2,"0,05","0,92","0,03"
"Lula disse que nordestinos são ignorantes, pobres e os comparou com Dilma #boato",boatos.org,24/07/2019,"em declaração, candidato afirmou que dilma rousseff é uma pessoa estudada e muito inteligente e nordestinos são ignorantes e pobres.",0,0.0,127,20,3.15,0.79,15.0,15.0,10.0,5.0,15.0,0.0,2,"0,09","0,73","0,18"
"Fernanda Costa, ativista da ideologia de gênero do PSOL, destratou mendiga em vídeo #boato",boatos.org,24/07/2019,"as imagens mostram fernanda costa, que é ativista da ideologia de gênero do psol, debochando de uma mendiga. o vídeo foi postado em sua rede social e ela foi detonada na web.",0,0.0,174,32,4.6,1.15,3.12,25.0,12.5,0.0,9.38,6.25,3,"0,56","0,42","0,01"
Glenn Greenwald tem prisão decretada e é impedido de sair do Brasil pela PF #boato,boatos.org,24/07/2019,"a justiça acabou de decretar a prisão preventiva de glenn greenwald. ele tentou fugir do brasil, mas foi impedido pela polícia federal no aeroporto.",0,0.0,148,24,5.41,0.68,4.17,12.5,20.83,0.0,20.83,4.17,2,"0,11","0,87","0,03"
"Thiego Lula da Silva, da UNE, tem 33 anos e está há 15 anos no curso de ciências sociais #boato",boatos.org,23/07/2019,"devolvam nosso futuro, pede o estudante e diretor da une, thiego candidato da silva, de 33 anos, que está há 15 anos matriculado.",0,4.35,124,23,5.65,3.23,4.35,21.74,13.04,0.0,17.39,4.35,2,"0,08","0,89","0,03"
Miriam Leitão segura um fuzil (furadeira) em foto tirada pela guerrilha #boato,boatos.org,23/07/2019,"durante a ditadura, jornalista miriam leitão segurou um fuzil (furadeira) e foto tirada na guerrilha é a prova.",0,0.0,111,18,3.6,0.9,0.0,33.33,11.11,0.0,16.67,0.0,2,"0,1","0,87","0,03"
Zélia Cardoso de Mello e Aloysio Nunes foram embaixadores nos EUA #boato,boatos.org,22/07/2019,"zélia cardoso de mello (mesmo sem saber falar inglês) e aloysio nunes, do partido comunista, já foram embaixadores do brasil nos estados unidos (eua).",0,4.17,150,24,8.67,1.33,0.0,8.33,8.33,8.33,45.83,0.0,2,"0,03","0,94","0,03"
Instituto Rio Branco mudou o nome para Instituto Che Guevara e virou esquerdista #boato,boatos.org,20/07/2019,o ex-instituto rio branco passou a ser controlado por esquerdistas e virou instituto che guevara. é por isso que candidato quer indicar eduardo candidato para a embaixada do brasil em washington (eua).,0,0.0,201,32,7.96,0.5,0.0,6.25,15.62,0.0,37.5,3.12,2,"0,12","0,85","0,03"
"Paulo Guedes critica ação do STF contra Moro, detona Glenn e diz que Brasil é surreal #boato",boatos.org,19/07/2019,"o ministro da economia, paulo guedes, criticou a ação de suspeição do stf contra sério moro e detonou um dos editores da intercept brasil, glenn greenwald, por vazamentos de áudios da operação lava lato. o brasil é surreal, disse ele.",0,2.5,234,40,7.69,2.14,2.5,17.5,7.5,0.0,32.5,2.5,2,"0,22","0,7","0,07"
Marcelo Freixo paga R$ 14 mil de aluguel em apartamento no Rio de Janeiro #boato,boatos.org,18/07/2019,"no rio, aluguel de apartamento de marcelo freixo custa cerca de r$14 mil e todo mundo do bairro não sabe como ele consegue pagar.",0,4.17,129,24,3.88,0.78,0.0,16.67,16.67,8.33,12.5,4.17,2,"0,1","0,89","0,01"
"Reforma da Previdência acabou com seguro-desemprego, PIS, licença e aposentadorias #boato",boatos.org,17/07/2019,"a aprovação da reforma da previdência decretou o fim do seguro-desemprego, pis, licença remunerada, reduziu pensões pela metade, vai reduzir aposentadorias e acabará em 10 anos.",0,0.0,177,26,2.82,2.82,0.0,38.46,19.23,0.0,3.85,0.0,2,"0,37","0,61","0,02"
MEC vai privatizar universidades públicas e cobrar mensalidades na graduação #boato,boatos.org,16/07/2019,o ministério da educação (mec) decidiu privatizar as universidades públicas e cobrar mensalidades na graduação.,0,0.0,111,15,5.41,0.0,6.67,20.0,20.0,0.0,20.0,0.0,2,"0,22","0,76","0,02"
Reforma da Previdência (artigo 28) acaba com pensão de deficientes no caso de morte dos pais #boato,boatos.org,13/07/2019,"pessoas com síndrome de down, autismo e esquizofrenia deixarão de receber pensão por morte em novas regras da previdência. está no artigo 28 da proposta.",0,0.0,153,25,1.96,0.65,4.0,40.0,8.0,0.0,4.0,0.0,2,"0,09","0,89","0,02"
Print no WhatsApp revela conversa de Rui Costa sobre reforma da Previdência #boato,boatos.org,13/07/2019,"em conversa no whatsapp, o governador da bahia rui costa (partido) conversa com deputados nelson pellegrino e jorge solla sobre proposta de reforma da previdência.",0,4.0,158,25,8.23,0.63,0.0,28.0,0.0,0.0,36.0,0.0,2,"0,02","0,92","0,06"
"André Esteves, presidente do BTG, está por trás da revista Veja, da Editora Abril #boato",boatos.org,12/07/2019,"descobriram o motivo no qual a veja, da editora abril, publicou conteúdo do intercept e quer derrubar moro: quem está por trás da revista é o banqueiro andré esteves, presidente do btg.",0,3.12,185,32,5.95,2.16,0.0,18.75,15.62,3.12,21.88,6.25,2,"0,11","0,88","0,02"
Diálogo entre Glauber Braga e José Dirceu é divulgado pelo The Intercept Brasil #boato,boatos.org,11/07/2019,"em conversa vazada pelo the intercept brasil, glauber braga diz a josé dirceu que precisam abafar a delação de palocci atacando o ministro sérgio moro.",0,0.0,151,25,7.28,0.66,0.0,16.0,20.0,0.0,36.0,4.0,2,"0,1","0,87","0,03"
Foto mostra militares botando Lula para correr durante Ditadura #boato,boatos.org,10/07/2019,"imagem mostra candidato, em 1964, caindo no chão após correr de militares durante protesto contra a ditadura.",0,0.0,104,17,2.88,1.92,0.0,23.53,17.65,0.0,11.76,0.0,2,"0,11","0,87","0,02"
"Lula vai para uma penitenciária, acabou o mimimi #boato",boatos.org,07/07/2019,desembargador recomendou transferência do ex-presidente candidato da superintendência da pf para penitenciária em julho de 2019.,0,0.0,123,16,4.07,0.81,0.0,31.25,6.25,0.0,18.75,0.0,2,"0,05","0,92","0,03"
"Petista agride policial, população se revolta e o agride em vídeo de 2019 #boato",boatos.org,06/07/2019,vídeo mostra petista agredindo um policial. população se revoltou contra ele e o agrediu. caso ocorreu em 2019.,0,0.0,111,18,2.7,0.0,5.56,11.11,27.78,0.0,5.56,16.67,2,"0,28","0,7","0,01"
"Roseau, St. Johns, ST. Georges, Basseterre e Kingstown são países com embaixadas do Brasil #boato",boatos.org,05/07/2019,"candidato abriu 67 embaixadas durante seu mandato, inclusive em países desconhecidos como roseau, st. johns, st. georges, basseterre e kingstown para viabilizar propinas.",0,8.7,165,23,5.45,2.42,0.0,17.39,13.04,4.35,39.13,0.0,2,"0,02","0,94","0,04"
"Glauber Braga, deputado que chamou Moro de Ladrão, recebeu propina e escondeu na cueca #boato",boatos.org,05/07/2019,confira o desmentido no vídeo,0,0.0,29,5,3.45,0.0,0.0,40.0,20.0,0.0,0.0,0.0,2,"0,03","0,94","0,03"
Governo aprova redução do PIS de R$ 998 para R$ 468 #boato,boatos.org,04/07/2019,o governo candidato candidato acabou de aprovar a redução do pis dos trabalhadores brasileiros de r$ 998 para r$ 468.,0,5.0,112,20,7.14,0.0,5.0,15.0,10.0,0.0,15.0,0.0,2,"0,06","0,92","0,02"
Médico em Goiás admite que está matando pacientes esquerdistas #boato,boatos.org,03/07/2019,"em comentário na internet, médico de goiás afirma que já matou vários esquerdistas e faz ameaça contra esquerda.",0,0.0,112,18,1.79,0.89,0.0,27.78,16.67,5.56,11.11,0.0,2,"0,15","0,83","0,02"
Sargento só foi preso porque Bolsonaro retirou inviolabilidade de bagagens diplomáticas #boato,boatos.org,02/07/2019,"39 kg de cocaína, uma dúzia de fake news e uma tonelada de polarização",0,0.0,70,14,0.0,1.43,7.14,42.86,0.0,0.0,0.0,0.0,3,"0,85","0,14","0,01"
Foto mostra sargento preso com 39kg de cocaína junto a Lula e dona Marisa #boato,boatos.org,30/06/2019,"imagem mostra o sargento manoel da silva rodrigues, preso com 39kg de cocaína na espanha, com o ex-presidente candidato e marisa letícia.",0,0.0,132,22,6.06,2.27,0.0,22.73,9.09,0.0,31.82,0.0,2,"0,04","0,93","0,03"
"Fotos mostram Jair, Eduardo e Flávio Bolsonaro junto com sargento preso com cocaína #boato",boatos.org,29/06/2019,"imagens mostram o sargento manoel da silva rodrigues, preso com 39kg de cocaína na espanha, com candidato candidato, candidato candidato, eduardo candidato e fabrício queiroz.",0,0.0,167,25,7.78,2.4,0.0,16.0,8.0,0.0,48.0,0.0,2,"0,04","0,93","0,02"
Deltan Dallagnol diz a Moro não temos provas quanto ao triplex em conversa vazada #boato,boatos.org,28/06/2019,"em conversa vazada, o procurador deltan dallagnol disse não temos provas quanto ao triplex a sérgio moro. moro respondeu não se preocupe, faz a denúncia que eu aceito e condeno!.",0,3.33,178,30,3.93,1.69,6.67,13.33,20.0,10.0,20.0,10.0,2,"0,22","0,72","0,06"
"Sargento Manoel Silva Rodrigues, preso com cocaína na Espanha, é filiado ao PT #boato",boatos.org,27/06/2019,"o sargento da aeronáutica manoel silva rodrigues, preso com 39 quilos de cocaína em um avião oficial na espanha, é filiado ao partido.",0,0.0,129,23,6.2,1.55,4.35,17.39,8.7,0.0,26.09,0.0,2,"0,04","0,93","0,02"
"Sargento Manoel Silva Rodrigues, preso com cocaína na Espanha, é filiado ao PSL #boato",boatos.org,27/06/2019,"o sargento da aeronáutica manoel silva rodrigues, preso com 39 quilos de cocaína em um avião oficial na espanha, é um pastor filiado ao psl.",0,0.0,140,25,6.43,1.43,4.0,20.0,8.0,0.0,24.0,0.0,2,"0,04","0,94","0,02"
Paulo Guedes: Congresso disse deixe a gente roubar ou você não governa a Bolsonaro #boato,boatos.org,27/06/2019,"o ministro paulo guedes fez uma denúncia grave: o congresso deu um recado a candidato deixe a gente roubar, ou você não governa.",0,0.0,128,23,3.91,1.56,4.35,17.39,21.74,4.35,13.04,8.7,2,"0,15","0,82","0,03"
"Flávio Dino, governador do Maranhão, ordenou troca da bandeira do Brasil pela comunista #boato",boatos.org,21/06/2019,o governador do maranhão aboliu a bandeira do brasil e trocou pela bandeira comunista no estado. candidato dino aparece em foto com a bandeira vermelha estendida ao fundo.,0,0.0,168,28,2.98,0.0,7.14,25.0,14.29,0.0,14.29,0.0,2,"0,32","0,66","0,02"
"Paula Rousseff, filha de Dilma, será condenada na Justiça Federal #boato",boatos.org,21/06/2019,"filha da ex-presidente dilma rousseff, paula rousseff vai ser condenada na justiça federal por usar carros oficiais blindados (com motoristas e seguranças) para realizar atividades diárias.",0,0.0,189,26,3.7,1.06,11.54,23.08,11.54,0.0,23.08,0.0,2,"0,14","0,79","0,07"
ACM morreu em acidente de helicóptero semanas após atacar Lula e pedir intervenção #boato,boatos.org,20/06/2019,"vídeo até então não divulgado mostra antônio carlos magalhães pedindo intervenção e atacando candidato em 2007. poucas semanas depois, acm morreu em acidente de helicóptero.",0,4.0,168,25,5.36,0.6,0.0,16.0,20.0,12.0,24.0,0.0,2,"0,23","0,75","0,02"
Vídeo mostra Lula e Glenn Greenwald combinando reportagem da Intercept contra Moro #boato,boatos.org,20/06/2019,"em entrevista, ex-presidente candidato teria combinado com glenn greenwald a reportagem do intercept sobre moro e dallagnol.",0,5.88,119,17,5.88,1.68,0.0,17.65,5.88,0.0,35.29,0.0,2,"0,03","0,95","0,02"
Jean Wyllys vendeu mandato de deputado para David Miranda por US$ 700 mil #boato,boatos.org,17/06/2019,"após denúncia, descobriu-se que o ex-deputado jean wyllys vendeu o mandato para david miranda por us$ 700 mil mais uma mesada de us$ 10 mil.",0,4.0,140,25,6.43,2.14,0.0,16.0,8.0,4.0,16.0,0.0,2,"0,07","0,91","0,01"
"Novo atentado contra Bolsonaro está sendo tramado por Mourão, Maia e Toffoli #boato",boatos.org,17/06/2019,"assessor legislativo teria escutado conversa entre general mourão, dias toffoli e rodrigo maia sobre planejamento de novo atentado contra candidato.",0,0.0,148,20,4.73,0.68,10.0,25.0,5.0,0.0,30.0,0.0,2,"0,06","0,93","0,02"
Foi descoberto quem é o vazador das conversas de Moro: é Diogo Castor de Mattos #boato,boatos.org,16/06/2019,finalmente foi descobriram quem é o vazador das conversas entre o ministro da justiça sérgio moro e membros da operação lava jato. é o procurador diogo castor de mattos.,0,0.0,169,29,6.51,0.0,0.0,17.24,3.45,3.45,31.03,3.45,2,"0,04","0,91","0,05"
Exército encontrou água potável em Caicó (RN) a mando do governo Bolsonaro #boato,boatos.org,15/06/2019,"mais uma vez, a mídia se calou para um feito de candidato. presidente mandou o exército para o nordeste e água potável foi encontrada em caicó (rn).",0,3.7,148,27,5.41,0.68,3.7,22.22,11.11,3.7,14.81,3.7,2,"0,07","0,9","0,03"
"Bolsonaro faz Exército levar energia elétrica ao meio do pantanal, mostra vídeo #boato",boatos.org,15/06/2019,"em vídeo, os militares do exército enviados por candidato aparecem trabalhando em construção para abrir uma rede elétrica no meio do pantanal. mais um g olaço do president e!",0,6.9,174,29,2.3,1.15,3.45,31.03,13.79,3.45,6.9,0.0,2,"0,06","0,89","0,04"
Bolsonaro cobra dívida da Globo em mais de R$ 1 bilhão de impostos #boato,boatos.org,14/06/2019,o presidente candidato candidato resolveu autorizar a cobrança da dívida da rede globo. o valor está em mais de r$ 1 bilhão e é referente a impostos sonegados.,0,0.0,154,28,4.55,0.0,0.0,17.86,10.71,7.14,14.29,0.0,2,"0,06","0,92","0,02"
Emissoras de TV (como a Globo) mandaram matar Bolsonaro e bancam defesa de Adélio #boato,boatos.org,13/06/2019,honorários de advogado de adélio está sendo pago por emissoras de tv (como a globo). foram elas que mandaram matar candidato.,0,0.0,125,21,5.6,0.0,0.0,14.29,14.29,0.0,19.05,9.52,2,"0,18","0,8","0,02"
"Dias Toffoli, ministro do STF, visitou Lula na prisão em Curitiba #boato",boatos.org,12/06/2019,"enquanto todo mundo está criticando a conversa entre moro e dallagnol, dias toffoli visitou candidato na cadeia e gilmar mendes ligou para o ex-presidente para falar sobre o caso.",0,0.0,174,29,4.6,1.15,0.0,17.24,13.79,0.0,24.14,0.0,2,"0,09","0,85","0,06"
Glenn Greenwald (Intercept) e David Miranda são acusados de atentar contra segurança do Reino Unido #boato,boatos.org,12/06/2019,"jornalista do the intercept, glenn greenwald, e seu cônjuge, david miranda (psol), são ameaça para segurança do reino unido. eles já foram acusados de atentar.",0,0.0,159,25,8.81,2.52,0.0,8.0,12.0,4.0,40.0,4.0,2,"0,14","0,84","0,02"
Lula foi solto por Gilmar Mendes e visto com Gleisi no aeroporto de Curitiba #boato,boatos.org,11/06/2019,"o ex-presidente luiz inácio candidato da silva acabou de ser solto pelo ministro gilmar mendes, do stf, e foi flagrado com gleisi hoffmann no aeroporto de curitiba.",0,3.7,159,27,8.18,1.89,3.7,11.11,7.41,0.0,37.04,0.0,2,"0,05","0,9","0,05"
